feature_name,idf_weights
enormous,8.313553665
sarkaruvaaripaata,8.313553665
enquire,8.313553665
enquired,8.313553665
enquiry,8.313553665
enroll,8.313553665
enrolled,8.313553665
enrollment,8.313553665
sarita,8.313553665
saree,8.313553665
saraswati,8.313553665
sanjeevini,8.313553665
enters,8.313553665
entertainment,8.313553665
enthusiasm,8.313553665
enti,8.313553665
sara,8.313553665
entity,8.313553665
entre,8.313553665
entrepreneur,8.313553665
saori,8.313553665
sank,8.313553665
environmental,8.313553665
envoy,8.313553665
sanjeevni,8.313553665
sars,8.313553665
sarukaaraky,8.313553665
enhance,8.313553665
engulfing,8.313553665
emmenah,8.313553665
satyasai,8.313553665
employment,8.313553665
empower,8.313553665
saturdaythoughts,8.313553665
saturdaymotivation,8.313553665
enabled,8.313553665
enabling,8.313553665
ence,8.313553665
encephalitis,8.313553665
enclave,8.313553665
saturdaymorning,8.313553665
encouragement,8.313553665
encourages,8.313553665
satisfy,8.313553665
satisfactory,8.313553665
endiasaysorrytokashmir,8.313553665
satelites,8.313553665
satelite,8.313553665
sassing,8.313553665
enforce,8.313553665
sasha,8.313553665
engine,8.313553665
engineer,8.313553665
sarvodaya,8.313553665
sarupathar,8.313553665
english,8.313553665
epic,8.313553665
sanjeevani,8.313553665
founding,8.313553665
sadly,8.313553665
salami,8.313553665
salam,8.313553665
evade,8.313553665
saint,8.313553665
sailed,8.313553665
saids,8.313553665
sahiyassanitation,8.313553665
sahara,8.313553665
sagar,8.313553665
everymonth,8.313553665
sadness,8.313553665
everyoneleft,8.313553665
everyonesyringe,8.313553665
sadhguru,8.313553665
epidemiological,8.313553665
saddened,8.313553665
sada,8.313553665
evil,8.313553665
evolve,8.313553665
sachin,8.313553665
sac,8.313553665
examination,8.313553665
sable,8.313553665
examscancelhoga,8.313553665
examscancelkaro,8.313553665
examsincovidasuicide,8.313553665
sabitha,8.313553665
sabata,8.313553665
euphoric,8.313553665
etiquette,8.313553665
ethic,8.313553665
eternal,8.313553665
epilepsy,8.313553665
episode,8.313553665
sanjay,8.313553665
equality,8.313553665
equates,8.313553665
sandwiched,8.313553665
sandra,8.313553665
sandbar,8.313553665
er,8.313553665
sample,8.313553665
eradicating,8.313553665
ernakulam,8.313553665
sampan,8.313553665
eroded,8.313553665
erred,8.313553665
erripuk,8.313553665
samaritan,8.313553665
samadhinia,8.313553665
escobar,8.313553665
sama,8.313553665
salt,8.313553665
salman,8.313553665
salk,8.313553665
saline,8.313553665
esther,8.313553665
salem,8.313553665
salaried,8.313553665
emmanuel,8.313553665
emma,8.313553665
emirate,8.313553665
seizure,8.313553665
durable,8.313553665
duran,8.313553665
duration,8.313553665
semilguda,8.313553665
seller,8.313553665
selfsufficient,8.313553665
dwelled,8.313553665
selfreliance,8.313553665
selflessness,8.313553665
select,8.313553665
eagerly,8.313553665
eagle,8.313553665
earful,8.313553665
seized,8.313553665
emergent,8.313553665
seh,8.313553665
segment,8.313553665
earmarked,8.313553665
seesaw,8.313553665
earned,8.313553665
earnest,8.313553665
seeker,8.313553665
securely,8.313553665
eas,8.313553665
secunderabad,8.313553665
easely,8.313553665
easier,8.313553665
easiest,8.313553665
dura,8.313553665
duplicate,8.313553665
dupe,8.313553665
dupatta,8.313553665
dri,8.313553665
dried,8.313553665
sentence,8.313553665
sensor,8.313553665
driven,8.313553665
driver,8.313553665
driving,8.313553665
drone,8.313553665
dropped,8.313553665
dropping,8.313553665
sensible,8.313553665
drugmaker,8.313553665
drugstore,8.313553665
drvivekbindra,8.313553665
senate,8.313553665
senaka,8.313553665
sena,8.313553665
duckduckgo,8.313553665
dud,8.313553665
sen,8.313553665
dulu,8.313553665
semua,8.313553665
dummugol,8.313553665
dun,8.313553665
dung,8.313553665
dunk,8.313553665
dunno,8.313553665
easing,8.313553665
sect,8.313553665
secretarymohua,8.313553665
schooled,8.313553665
scheduling,8.313553665
scariest,8.313553665
scare,8.313553665
elaborate,8.313553665
scarcity,8.313553665
scan,8.313553665
saynotovaccine,8.313553665
sayers,8.313553665
sawdhani,8.313553665
electioneering,8.313553665
electricity,8.313553665
element,8.313553665
elevator,8.313553665
sawant,8.313553665
eligibility,8.313553665
eliminated,8.313553665
elisa,8.313553665
savethailand,8.313553665
savestudentslife,8.313553665
ellareddy,8.313553665
elope,8.313553665
elsewhere,8.313553665
savephuket,8.313553665
emain,8.313553665
saveoursouls,8.313553665
embarrassing,8.313553665
satyhomestaysafe,8.313553665
scheme,8.313553665
sciencefiction,8.313553665
eastvswest,8.313553665
eid,8.313553665
secretariat,8.313553665
secr,8.313553665
eating,8.313553665
echelon,8.313553665
echoed,8.313553665
secondwavecorona,8.313553665
economical,8.313553665
economics,8.313553665
economicupdate,8.313553665
ed,8.313553665
edicavani,8.313553665
editor,8.313553665
editorial,8.313553665
searched,8.313553665
educating,8.313553665
educationminister,8.313553665
educationweek,8.313553665
ee,8.313553665
scumbags,8.313553665
effected,8.313553665
screenshot,8.313553665
scrap,8.313553665
scrambled,8.313553665
scramble,8.313553665
scout,8.313553665
scott,8.313553665
sciencetwitter,8.313553665
saab,8.313553665
excessive,8.313553665
exchequer,8.313553665
researching,8.313553665
fighter,8.313553665
resistance,8.313553665
figure,8.313553665
file,8.313553665
filed,8.313553665
fill,8.313553665
filling,8.313553665
resist,8.313553665
finalized,8.313553665
resignation,8.313553665
residence,8.313553665
financeminister,8.313553665
resembles,8.313553665
rescheduled,8.313553665
favoritism,8.313553665
requisition,8.313553665
finish,8.313553665
requisite,8.313553665
requiring,8.313553665
fired,8.313553665
firstjob,8.313553665
requestbydrvivekbindra,8.313553665
firstthemthenme,8.313553665
fiscal,8.313553665
fit,8.313553665
republican,8.313553665
fixation,8.313553665
fixed,8.313553665
fightcovidwithsms,8.313553665
fightagainstcoronavirus,8.313553665
resonating,8.313553665
fifth,8.313553665
feasibility,8.313553665
feat,8.313553665
feature,8.313553665
featuring,8.313553665
february,8.313553665
retirement,8.313553665
retina,8.313553665
rethink,8.313553665
feed,8.313553665
retaliation,8.313553665
feeder,8.313553665
resurgence,8.313553665
resulted,8.313553665
fell,8.313553665
restricting,8.313553665
restrict,8.313553665
fernandopulle,8.313553665
restaurant,8.313553665
fertility,8.313553665
feu,8.313553665
responding,8.313553665
feverish,8.313553665
fewer,8.313553665
respondent,8.313553665
respiration,8.313553665
respectively,8.313553665
respective,8.313553665
flashing,8.313553665
flattenthecurve,8.313553665
representing,8.313553665
forbid,8.313553665
rena,8.313553665
remorse,8.313553665
forcible,8.313553665
reminded,8.313553665
remind,8.313553665
foresight,8.313553665
forever,8.313553665
remidicivrr,8.313553665
remidesiver,8.313553665
remembers,8.313553665
forgot,8.313553665
remembering,8.313553665
formation,8.313553665
remedsiver,8.313553665
formidable,8.313553665
remedesivir,8.313553665
formulation,8.313553665
forthe,8.313553665
fortunate,8.313553665
remdivisir,8.313553665
remdisivir,8.313553665
forwarded,8.313553665
fought,8.313553665
remdicivr,8.313553665
remdesvir,8.313553665
founded,8.313553665
founder,8.313553665
forbidden,8.313553665
render,8.313553665
flees,8.313553665
footballer,8.313553665
flex,8.313553665
repo,8.313553665
floor,8.313553665
replicating,8.313553665
replicate,8.313553665
replete,8.313553665
replacement,8.313553665
fly,8.313553665
flyer,8.313553665
flying,8.313553665
fmgsvacination,8.313553665
replaced,8.313553665
replace,8.313553665
foie,8.313553665
repercussion,8.313553665
folk,8.313553665
repeated,8.313553665
repeat,8.313553665
follower,8.313553665
followforfollowback,8.313553665
repeal,8.313553665
follows,8.313553665
foodwaste,8.313553665
renews,8.313553665
fooled,8.313553665
foolproof,8.313553665
renew,8.313553665
fearful,8.313553665
reuters,8.313553665
excise,8.313553665
root,8.313553665
rotary,8.313553665
rot,8.313553665
explains,8.313553665
exploded,8.313553665
exploitation,8.313553665
exploring,8.313553665
rose,8.313553665
rosa,8.313553665
roper,8.313553665
expose,8.313553665
rooting,8.313553665
exposing,8.313553665
exposure,8.313553665
expression,8.313553665
reveal,8.313553665
extend,8.313553665
roop,8.313553665
room,8.313553665
roof,8.313553665
extrahappiness,8.313553665
romania,8.313553665
rollercoaster,8.313553665
rolled,8.313553665
rohitsardanarip,8.313553665
fab,8.313553665
rohithsardana,8.313553665
fabulously,8.313553665
facade,8.313553665
expired,8.313553665
expertise,8.313553665
roulette,8.313553665
experimental,8.313553665
sa,8.313553665
rushing,8.313553665
excused,8.313553665
executing,8.313553665
executive,8.313553665
runway,8.313553665
runoff,8.313553665
rumba,8.313553665
ruined,8.313553665
exercised,8.313553665
ruin,8.313553665
exist,8.313553665
rudrangi,8.313553665
ruby,8.313553665
expanded,8.313553665
rub,8.313553665
expectation,8.313553665
rtpcrtest,8.313553665
expecting,8.313553665
rti,8.313553665
rsdigitalprachar,8.313553665
expedited,8.313553665
expediter,8.313553665
expedition,8.313553665
row,8.313553665
rourke,8.313553665
experienced,8.313553665
roderick,8.313553665
facebook,8.313553665
rocket,8.313553665
fame,8.313553665
rifle,8.313553665
ridiculous,8.313553665
ridiculed,8.313553665
riddhima,8.313553665
fancybazar,8.313553665
rid,8.313553665
fantomas,8.313553665
richest,8.313553665
faraway,8.313553665
fare,8.313553665
farewell,8.313553665
rhis,8.313553665
reward,8.313553665
revived,8.313553665
farudheezimmaa,8.313553665
revive,8.313553665
revisit,8.313553665
revert,8.313553665
fastestfinger,8.313553665
fatal,8.313553665
reversing,8.313553665
reverse,8.313553665
fath,8.313553665
revealed,8.313553665
fatigue,8.313553665
fault,8.313553665
faulty,8.313553665
familiar,8.313553665
falta,8.313553665
rock,8.313553665
falsehood,8.313553665
facilitate,8.313553665
facilitates,8.313553665
facilitating,8.313553665
facilitator,8.313553665
robot,8.313553665
robert,8.313553665
robbing,8.313553665
factchecked,8.313553665
factcheckers,8.313553665
factual,8.313553665
roadmap,8.313553665
faggot,8.313553665
rne,8.313553665
rme,8.313553665
failedmodi,8.313553665
risking,8.313553665
failedshivrajgovt,8.313553665
failgaya,8.313553665
failing,8.313553665
risa,8.313553665
ripravinder,8.313553665
ripelisabeth,8.313553665
rinse,8.313553665
rigged,8.313553665
fallacy,8.313553665
fallen,8.313553665
rift,8.313553665
prateek,8.313553665
prasanna,8.313553665
immediatly,8.313553665
lou,8.313553665
loo,8.313553665
nullify,8.313553665
nuke,8.313553665
loose,8.313553665
nucleus,8.313553665
loot,8.313553665
looting,8.313553665
lor,8.313553665
lore,8.313553665
lose,8.313553665
nuance,8.313553665
novotetobjp,8.313553665
november,8.313553665
novaccineforme,8.313553665
lump,8.313553665
loudest,8.313553665
nov,8.313553665
notsoproudindian,8.313553665
loveindia,8.313553665
loving,8.313553665
notifies,8.313553665
lozenge,8.313553665
luciana,8.313553665
luckily,8.313553665
notice,8.313553665
lucknowcovid,8.313553665
noted,8.313553665
lull,8.313553665
longterm,8.313553665
num,8.313553665
nurselife,8.313553665
loner,8.313553665
occasion,8.313553665
lived,8.313553665
obtaining,8.313553665
obtained,8.313553665
obtain,8.313553665
obstacle,8.313553665
loan,8.313553665
lobby,8.313553665
lobbyist,8.313553665
localize,8.313553665
locally,8.313553665
localwireapp,8.313553665
locate,8.313553665
obligatory,8.313553665
objection,8.313553665
objecting,8.313553665
loggerhead,8.313553665
obeyed,8.313553665
obey,8.313553665
logistic,8.313553665
obedient,8.313553665
nutmeg,8.313553665
nursing,8.313553665
loksat,8.313553665
london,8.313553665
londonmayor,8.313553665
loneliest,8.313553665
lulu,8.313553665
notavaliable,8.313553665
lagging,8.313553665
makeviral,8.313553665
nocovidvaccines,8.313553665
nocovid,8.313553665
mail,8.313553665
maim,8.313553665
nly,8.313553665
nitric,8.313553665
nitishkumar,8.313553665
nisi,8.313553665
nirmala,8.313553665
makeover,8.313553665
ninja,8.313553665
makeshift,8.313553665
makestory,8.313553665
nimesulides,8.313553665
lymph,8.313553665
malaga,8.313553665
malakpet,8.313553665
malaya,8.313553665
nile,8.313553665
nikrusht,8.313553665
nikita,8.313553665
maldivesindia,8.313553665
mali,8.313553665
malicious,8.313553665
malignant,8.313553665
malik,8.313553665
malkangiri,8.313553665
nightmare,8.313553665
mahavikasaghadi,8.313553665
nod,8.313553665
maharastralockdown,8.313553665
node,8.313553665
ma,8.313553665
north,8.313553665
maam,8.313553665
maan,8.313553665
normally,8.313553665
machi,8.313553665
machine,8.313553665
nope,8.313553665
noona,8.313553665
noon,8.313553665
madame,8.313553665
madanapalli,8.313553665
nonvaccinated,8.313553665
madeinindia,8.313553665
nonsense,8.313553665
nonplanning,8.313553665
madison,8.313553665
mafia,8.313553665
mage,8.313553665
magnanimity,8.313553665
maha,8.313553665
mahacovid,8.313553665
mahapalika,8.313553665
nonetheless,8.313553665
nominal,8.313553665
maharashtralockdown,8.313553665
noh,8.313553665
occur,8.313553665
literalized,8.313553665
lite,8.313553665
orderly,8.313553665
laughterisgoodforthesoul,8.313553665
laughteristhebestmedicine,8.313553665
laughtherapy,8.313553665
organize,8.313553665
organization,8.313553665
lawmaker,8.313553665
lawsuit,8.313553665
layaway,8.313553665
layer,8.313553665
layman,8.313553665
layout,8.313553665
ore,8.313553665
ordination,8.313553665
opted,8.313553665
occurs,8.313553665
opt,8.313553665
opposite,8.313553665
lear,8.313553665
opposing,8.313553665
learning,8.313553665
learns,8.313553665
learnt,8.313553665
lease,8.313553665
opposed,8.313553665
lecher,8.313553665
lecture,8.313553665
lecturing,8.313553665
lee,8.313553665
organizer,8.313553665
laughoutloud,8.313553665
laughing,8.313553665
laugh,8.313553665
outright,8.313553665
lahore,8.313553665
lair,8.313553665
outreach,8.313553665
lama,8.313553665
lamenting,8.313553665
lana,8.313553665
outrage,8.313553665
aapfails,8.313553665
landing,8.313553665
outra,8.313553665
output,8.313553665
lang,8.313553665
outlook,8.313553665
outlives,8.313553665
largestvacciendrive,8.313553665
outbid,8.313553665
oushahdi,8.313553665
lariat,8.313553665
lars,8.313553665
larva,8.313553665
lasik,8.313553665
