Text,Label
"['think', 'corn', 'pop', 'get', 'oscar', 'portrayal', 'acting', 'like', 'america', 'economy', 'oscar', 'hypocrisy', 'go', 'twitter', 'reacts', 'academy_award', 'not', 'requiring', 'proof', 'vaccination']",0
"['even', 'remotely', 'vaccination', 'mandate', 'might', 'point', 'never']",1
"['make', 'sure', 'id', 'passport', 'birth', 'certificate', 'proof', 'vaccination', 'may', 'required', 'certain', 'cruise', 'ho', 'see', 'like', 'welcome']",0
"['people', 'want', 'mask', 'mandate', 'eliminated', 'vaccination', 'requirement', 'dropped', 'find', 'personally', 'inconvenient']",0
"['marine', 'corp', 'separated', 'marine', 'couid', 'nineteen', 'vaccination', 'refusal', 'number', 'still', 'small_percentage', 'force', 'latest']",0
"['phrase', 'large', 'majority', 'attendee', 'gotten', 'jab', 'academy', 'requires', 'employee', 'get', 'shot', 'attendee', 'nominated', 'attended', 'two', 'award', 'show', 'leading', 'ceremony', 'require', 'vaccination']",0
"['committed', 'health', 'safety', 'holding', 'vaccination', 'clinic', 'student', 'employee', 'feb_fourteen', 'three', 'sutherland', 'campus', 'call', 'ext', 'book', 'first', 'second', 'booster', 'dose', 'vaccine']",1
"['well', 'already', 'legitimately', 'tell', 'new', 'booster', 'needed', 'vaccination', 'pas', 'canceled', 'sorry']",0
"['would', 'booked', 'ticket', 'gutted', 'show', 'live', 'taping', 'houston', 'end', 'month', 'show', 'requires', 'vaccination', 'testing', 'pretend', 'like', 'couid', 'hysteria', 'beginning', 'complicit', 'not', 'much', 'better']",0
"['concert', 'event', 'first', 'avenue', 'associated', 'venue', 'continue', 'require', 'either', 'proof', 'full', 'series', 'couid', 'nineteen', 'vaccination', 'proof', 'negative', 'couid', 'nineteen', 'test', 'taken', 'prior', 'hour', 'info']",0
"['reopening', 'weekend', 'february', 'twelve', 'thirteen', 'come', 'visit', 'u', 'sat', 'sun', 'amp', 'stat', 'holiday', 'one', 'please', 'note', 'mask', 'mandatory', 'syringe', 'proof', 'vaccination', 'required']",0
"['going', 'show', 'proof', 'vaccination', 'go', 'place', 'even', 'get', 'id', 'vote']",0
"['victory', 'kansa', 'senate', 'bill', 'prohibit', 'mandatory', 'couid', 'vaccination', 'child', 'prohibit', 'harassment', 'physician', 'prescribe', 'ivermectin', 'medical', 'board', 'require', 'pharmacist', 'fill', 'prescription']",1
"['country', 'published', 'regarding', 'immunity', 'natural', 'infection', 'fda', 'approved', 'vaccination']",0
"['thought', 'dropping', 'mask', 'mandate', 'improved', 'vaccination', 'could', 'persuaded', 'find', 'implausible', 'current', 'u', 'system', 'incentivize', 'feel', 'bit', 'ill', 'timed', 'highest', 'mortality', 'event', 'like', 'god', 'coming', 'two', 'month', 'prior', 'vaccine']",0
"['careerist_seniors', 'amp', 'community', 'service', 'association_scarborough', 'dose', 'pfizer', 'modern', 'spots_added', 'first', 'available', 'date', 'two', 'ten', 'book', 'see_detailed', 'availability_con']",1
"['careerist_seniors', 'amp', 'community', 'service', 'association_scarborough', 'est', 'dose', 'pfizer', 'modern', 'spots_added', 'first', 'available', 'date', 'two', 'ten', 'book', 'see_detailed', 'availability_con']",1
"['exercise', 'influenza', 'couid', 'nineteen', 'vaccination', 'increase', 'serum', 'antibody', 'without', 'increase', 'side_effect', 'sciencedirect']",1
"['restaurants_bars', 'twin_cities', 'longer', 'ask', 'customer', 'proof', 'vaccination', 'negative', 'couid', 'test', 'result']",1
"['vaccination', 'immunization', 'got', 'trying', 'keep']",0
"['new', 'definition', 'anaphylaxis', 'vaccination', 'vaccination', 'used', 'mean', 'render', 'immunity', 'mean', 'stimulates_immune', 'system', 'watered', 'goal', 'post', 'moving', 'immunization', 'amateur', 'hack']",0
"['washington', 'examiner', 'reporting', 'top', 'los_angeles', 'sheriff', 'warns', 'vaccination', 'mandate', 'suicide', 'pact']",0
"['liberal', 'weaponizing', 'vaccination', 'attempt', 'divide', 'canadian', 'refusal', 'follow', 'science', 'root', 'cause']",1
"['kyrie', 'still', 'gon', 'snap', 'reporter', 'ask', 'vaccination', 'status', 'like', 'matter']",1
"['kind', 'galaxy', 'brain', 'american', 'mentality', 'kept', 'national', 'vaccination', 'rate', 'toilet']",1
"['understands', 'insists', 'tirelessly', 'vaccination', 'investigation', 'underway', 'govern', 'conflicts_interest']",0
"['governor_hocus', 'reassess', 'statewide', 'protocol', 'first', 'week', 'march', 'based', 'latest', 'metric', 'positive', 'case', 'hospital', 'admission', 'vaccination', 'rate', 'maskmandate', 'asksavanity', 'funny']",0
"['ignoring', 'rise', 'ba', 'two', 'amp', 'increased', 'transmisibility', 'amp', 'potential', 'infection', 'low', 'five', 'vaccination', 'slow', 'amp', 'low', 'booster', 'adult', 'rising', 'hospitalization', 'child', 'look', 'like', 'another', 'example', 'con', 'never', 'learning']",0
"['anti', 'mandate', 'conservative', 'successful', 'anti', 'vaccination', 'campaign', 'end', 'result', 'poor', 'uneducated', 'greatly', 'harmed', 'disease', 'preventable', 'elite', 'vaccinated', 'protected']",0
"['vaccination', 'work', 'protected', 'uninfected', 'work', 'u', 'feel', 'foolish', 'virtue_signaling', 'afraid', 'becoming', 'infected', 'chance', 'becoming', 'infected', 'greater', 'submitted']",0
"['vaccination', 'clinic', 'today', 'washington', 'county', 'couid', 'nineteen', 'vaccine', 'clinic', 'told', 'training', 'center', 'one', 'zero', 'murdock', 'toward', 'five', 'year', 'older', 'vaccine', 'available', 'appointment', 'insurance', 'needed', 'opportunity']",1
"['know', 'vaccination', 'status', 'mean', 'client', 'talk', 'much']",0
"['daily', 'gossip', 'oscar', 'require', 'proof', 'vaccination', 'original', 'jurassic', 'park', 'trio', 'reunites', 'new', 'trailer']",1
"['completely', 'dependent', 'illness', 'care', 'putting', 'patient', 'one', 'bag', 'base', 'rate', 'falsification', 'many', 'patient', 'qualified', 'get', 'vaccination', 'whatsoever']",0
"['sister', 'law', 'two', 'pfizer', 'vaccination', 'shot', 'blood', 'test', 'showed', 'trace', 'antibody', 'one', 'seven', 'million', 'immunocompromised', 'adult', 'u', 'remain', 'vulnerable', 'couid']",0
"['two', 'incredibly', 'inaccurate', 'natural_immunity', 'much', 'much', 'better', 'variance', 'cac', 'published', 'study', 'show', 'natural_immunity', 'provides', 'better', 'protection', 'hospitalization_death', 'vaccination']",0
"['teacher', 'may', 'often', 'immune_compromised', 'family_member', 'job', 'stressful', 'already', 'support', 'not', 'add', 'anxiety', 'life']",0
"['forget', 'enroll', 'little', 'one', 'safe', 'help', 'cac', 'keep', 'track', 'vaccination', 'reaction', 'happy', 'hunting', 'sixteen', 'sixteen']",0
"['tune', 'four', 'hear', 'director', 'michelle', 'taylor', 'speak', 'available', 'child', 'vaccination', 'amp', 'address', 'concern', 'regarding', 'coronavirus', 'couid', 'nineteen', 'vaccine']",1
"['lie', 'persuade', 'general', 'public', 'not', 'mask', 'vaccination', 'mandate', 'driven', 'either', 'clueless', 'liar', 'chose']",1
"['many', 'death', 'people', 'natural_immunity', 'virtually', 'none', 'people', 'talking', 'cac', 'published', 'study', 'show', 'natural_immunity', 'prevents', 'hospitalization_death', 'better', 'vaccination']",0
"['going', 'understand', 'joel_lightbound', 'compulsory', 'vaccination']",1
"['new', 'couid', 'nineteen', 'death', 'peterborough', 'new', 'hospitalized', 'case', 'two', 'outbreak', 'declared', 'fleming', 'college', 'hosting', 'vaccination', 'clinic', 'via']",1
"['couid', 'nineteen', 'vaccine', 'hesitancy', 'analyzing', 'twitter', 'identify', 'barrier', 'vaccination', 'low', 'uptake', 'region']",1
"['cac', 'state', 'people', 'back', 'day', 'including', 'pioneer', 'doctor', 'titan', 'vaccine', 'damn', 'idiotic', 'understand', 'vaccination', 'work', 'stupidly', 'thought', 'prevent', 'eradicate', 'disease']",0
"['posted', 'day', 'ago', 'finding', 'government', 'report', 'quite', 'planning', 'explaining', 'new', 'job', 'today', 'local', 'news', 'finance', 'export', 'confirmed', 'like', 'smack', 'face', 'hakim', 'jeffries', 'run', 'around', 'give', 'job', 'credit', 'vaccination']",0
"['know', 'lost', 'friend', 'friend', 'people', 'support', 'forced', 'vaccination', 'choice']",0
"['focusing', 'universal', 'vaccination', 'rather', 'keeping', 'intense', 'focus', 'high', 'risk', 'group', 'overwhelmingly', 'elderly', 'serious', 'underlying_conditions', 'ended', 'prioritizing', 'thing', 'like', 'vaccine', 'five', 'year_olds', 'reaching', 'van', 'hesitant', 'seventy', 'year_olds']",0
"['recent', 'ruling', 'employer', 'mandatory', 'couid', 'nineteen', 'vaccination', 'policy', 'not', 'favorable', 'one', 'employer', 'read']",1
"['planning', 'go', 'year', 'proof', 'vaccination', 'nothing', 'little', 'xeroxed', 'card', 'like', 'yikes']",0
"['want', 'proactive', 'search', 'group', 'site', 'got', 'pfizer', 'five_eleven', 'vaccine', 'early', 'place', 'took', 'three', 'oldest', 'kid', 'walk', 'drive_thru', 'vaccination', 'site', 'next', 'hospital', 'nine']",0
"['russian', 'authority', 'reported', 'zero', 'new', 'confirmed', 'coronavirus', 'case', 'another', 'record', 'fueled', 'rapid', 'spread', 'omicron', 'variant', 'amid', 'low', 'vaccination', 'rate', 'absence', 'major', 'restriction', 'adult']",1
"['cincinnati', 'hospital', 'mum', 'worker', 'vaccination', 'rate', 'deadline', 'nears', 'u', 'mandate', 'via']",1
"['death', 'going', 'steadily', 'vaccination', 'sharp', 'incline', 'end', 'present', 'date', 'heard', 'lot', 'people', 'developing', 'auto', 'immunity', 'post', 'vaccine', 'heart_attack', 'post', 'van', 'amp', 'booster', 'two', 'stroke', 'post', 'van', 'booster', 'friend', 'deena', 'henshaw', 'stats', 'canada']",0
"['get', 'excited', 'jurisdiction', 'say', 'end', 'mandate', 'moderate', 'level', 'couid', 'case', 'reached', 'cac', 'metric', 'ridiculous', 'amp', 'still', 'based', 'virus', 'testing', 'amp', 'vaccination', 'rate', 'different', 'endthemandates']",0
"['community', 'announcement', 'join', 'least', 'koso', 'uc', 'san_diego', 'health', 'month', 'vaccination', 'event', 'saturday_february', 'twelve', 'salvation', 'army', 'croc', 'center', 'university', 'ave']",1
"['one', 'win', 'vaccination', 'removing', 'mandate', 'mean', 'everyone', 'win', 'continue', 'social_distance', 'wear', 'mask', 'get', 'booster', 'freedom_convoy', 'asking', 'freedom', 'choice']",0
"['lol', 'yes', 'vaccination', 'requirement', 'military', 'service', 'one', 'get', 'shot', 'get', 'not', 'escape', 'blood_clot', 'stroke', 'heart_attack', 'get', 'avoid', 'getting', 'killed', 'war', 'biden', 'starting', 'two', 'country', 'part', 'world']",1
"['vaccination', 'top', 'prior', 'infection', 'provides', 'better', 'protection', 'prior', 'infection', 'standard', 'level', 'prior', 'infection', 'way', 'measure', 'someone', 'prior', 'infection', 'effective', 'dose', 'not', 'might', 'others', 'not', 'much']",1
"['rate', 'five_eleven', 'vaccination', 'dropping', 'since', 'november', 'people', 'not', 'vaccinating', 'infection', 'recovered', 'child', 'especially', 'latest', 'variant', 'five_eleven', 'yos', 'need', 'vaccine', 'based', 'two', 'yo', 'wild_type', 'spike', 'latest', 'variant']",0
"['know', 'else', 'changed', 'percentage', 'population', 'immunity', 'vaccination', 'prior', 'infection']",0
"['went', 'seattle', 'november', 'worker', 'business', 'people', 'acculturated', 'brainer', 'could', 'also', 'incentive', 'vaccination', 'want', 'incentive', 'testing', 'incentive', 'accessible', 'testing']",0
"['broad', 'anti', 'sars_cov', 'two', 'antibody', 'immunity', 'induced', 'heterologous', 'chador', 'vaccination']",1
"['federal', 'government', 'cannot', 'change', 'u', 'vaccination', 'requirement', 'crossing_border', 'u', 'public', 'health', 'measure', 'provincial', 'not', 'federal']",1
"['news', 'connecticut', 'widespread', 'end', 'mask', 'mandate', 'connecticut', 'california', 'want', 'stay', 'informed', 'picphysicians', 'informedconsent', 'vaccine', 'vaccination', 'science', 'statistic']",1
"['coercion', 'not', 'choice', 'not', 'demanding', 'restriction', 'vaccination', 'mandate', 'concern', 'society', 'think', 'benefit', 'right', 'not', 'coerced', 'government', 'forced', 'comply', 'illusion', 'safety']",0
"['lifted', 'mask', 'mandate', 'state', 'regardless', 'vaccination', 'status', 'not', 'even', 'bout', 'play', 'coming', 'vega', 'sick']",0
"['allow', 'air_filtration', 'school', 'even', 'better', 'put', 'place', 'quality', 'mask', 'allowed', 'everywhere', 'stop', 'removing', 'not', 'vaccination', 'value', 'kind', 'mask', 'rapid_tests', 'available', 'accessible', 'per', 'case', 'tracing']",0
"['think', 'instead', 'knowing', 'teacher', 'vaccination', 'status', 'would', 'like', 'list', 'medication', 'mainly', 'one', 'want', 'child', 'masked', 'forever']",0
"['ignorant', 'selfish', 'hole', 'blocking', 'border', 'amp', 'causing', 'good', 'hard', 'working', 'people', 'grief', 'amp', 'loss', 'vehicle', 'impounded', 'fined', 'jailed', 'shunned', 'decent', 'society', 'know', 'mean', 'poor', 'want', 'vaccination', 'crowd']",0
"['world', 'series', 'favorite', 'team', 'ousted', 'national', 'sport', 'news', 'cycle', 'matter', 'hour', 'baron_rodgers', 'vaccination', 'status', 'love', 'baseball', 'come']",0
"['claim', 'destroy', 'antibody', 'need', 'provide', 'immunity', 'effective', 'hence', 'vaccination', 'important', 'certain', 'population', 'fact', 'natural_immunity', 'robust', 'survivor', 'couid', 'good', 'thing', 'everyone', 'tunnel', 'visioned']",0
"['believe', 'snowflake', 'van', 'still', 'see', 'past', 'nose', 'would', 'wish', 'harm', 'people', 'disagree', 'vaccination', 'thought', 'liberal', 'democrat', 'stood', 'body', 'choice', 'guess', 'fit', 'narrative']",0
"['bee', 'thread', 'looking_forward', 'month', 'let', 'start', 'talking', 'find', 'pfizer', 'five', 'vaccination', 'appointment', 'mentioned', 'able', 'get', 'older', 'child', 'vaccinated', 'shortly', 'malenky', 'gave', 'approval', 'five_eleven', 'one']",0
"['governor', 'mckee', 'announced', 'schedule', 'community', 'based', 'couid', 'nineteen', 'vaccination', 'site', 'friday', 'february', 'eleven']",1
"['interesting', 'data', 'cac', 'approximately', 'twenty', 'early', 'omicron', 'period', 'hospitalization', 'non', 'couid', 'nineteen', 'condition', 'particularly', 'among', 'young', 'vaccinated', 'adult', 'one', 'hospital', 'vaccination', 'rate', 'much', 'higher', 'idaho']",0
"['one', 'suggesting', 'intentional', 'infection', 'certainly', 'not', 'forced', 'vaccination']",0
"['track', 'infection', 'rate', 'not', 'vaccination', 'rate']",0
"['one', 'twenty', 'zero', 'legitimate', 'medical', 'exemption', 'per', 'cmon', 'even', 'let', 'five', 'non', 'proven', 'exemption', 'every', 'one', 'proven', 'exemption', 'mean', 'vaccination', 'rate', 'idea', 'happy', 'ninety', 'vaccinated', 'ridiculous']",0
"['idea', 'people', 'trouble', 'wear_mask', 'want', 'want', 'child', 'masked', 'school', 'issue', 'kid', 'really', 'not', 'difficult', 'granted', 'new', 'england', 'pretty', 'high', 'vaccination', 'rate']",0
"['smallpox', 'eradicated', 'thanks', 'vaccination', 'seems']",0
"['really', 'global', 'pandemic', 'personal', 'ignorant', 'choice', 'supersede', 'community', 'repeating', 'debunked', 'talking_point', 'actually', 'help', 'anyone', 'country', 'already', 'certain', 'vaccination', 'requirement', 'enter', 'not', 'new']",0
"['seasonal_flu', 'give', 'zero', 'three', 'zero', 'nineteen', 'comparable', 'thanks', 'vaccination', 'measure', 'closure', 'restriction', 'etc', 'three']",0
"['stopped', 'arguing', 'mandate', 'nonexistent', 'texas', 'since', 'early', 'normality', 'vaccination', 'mask', 'foreseeable_future', 'patient', 'staff', 'want', 'wear_mask', 'office', 'give', 'grief', 'option']",0
"['looming_scandal', 'many', 'ifl_players', 'playing', 'fake', 'vaccination', 'cards_mina', 'time', 'say', 'ifl_model', 'antonio_brown', 'punishment_using', 'fake', 'vaccine', 'card_evander', 'kane_suspension', 'nil_found', 'guilty', 'five']",1
"['needed', 'show', 'vaccination', 'card', 'place', 'set', 'tricky', 'one', 'site', 'good', 'time', 'square', 'especially', 'night', 'easily', 'one', 'favorite', 'place', 'ever', 'sure']",0
"['vaccination', 'data', 'super', 'reliable', 'part', 'really', 'outside', 'expertise', 'anyway', 'assure', 'many', 'senior', 'death', 'vaccinated', 'people', 'however', 'impossible', 'otherwise']",0
"['important', 'note', 'vaccination', 'short', 'window', 'effectiveness', 'not', 'come', 'without', 'potential', 'adverse', 'effect']",0
"['considering', 'amount', 'tweet', 'relating', 'nba', 'trade', 'deadline', 'kyrie_irving', 'vaccination', 'status', 'think', 'whomever', 'told', 'something']",0
"['megarbane', 'tank', 'bottom', 'doctor', 'announced', 'evening', 'pajama', 'non', 'van', 'risked', 'death', 'even', 'omicron', 'vaccination', 'give', 'immunity', 'look', 'mirror']",0
"['protester', 'think', 'speaking', 'country', 'one', 'highest', 'vaccination', 'rate', 'earth', 'canada', 'trucker_protests', 'couid', 'nineteen', 'vaccine', 'mandate', 'prompting_ford', 'go', 'auto_maker', 'cut', 'back', 'production']",0
"['nothing', 'particular', 'interest', 'happened', 'today', 'mediafreeamerica', 'minneapolis_paul', 'end', 'vaccination', 'test', 'order', 'bar', 'eatery', 'via']",0
"['oscar', 'not', 'require', 'guest', 'show', 'proof', 'vaccination']",1
"['show', 'vaccination', 'card', 'since', 'wearing', 'mask']",0
"['really', 'plenty', 'good', 'reason', 'opt', 'vaccination', 'reason', 'involve', 'thing', 'like', 'rare', 'immunological', 'condition', 'amp', 'serious', 'rare', 'allergy', 'choice', 'kaylee', 'talking', 'result', 'oppositional', 'defiant', 'disorder']",0
"['government', 'worker', 'thirty', 'year', 'never', 'required', 'vaccination', 'asked', 'medical', 'information']",0
"['valentine', 'weekend', 'feb', 'eleven', 'twelve', 'get', 'happy', 'tribute', 'judy', 'garland', 'starring', 'ticket', 'currently_employing', 'industry_standard', 'mask', 'amp', 'vaccination', 'requirement', 'dinner', 'restaurant']",1
"['compulsively', 'hoard', 'every', 'id', 'ever', 'issued', 'print', 'download', 'twenty', 'copy', 'proof', 'vaccination', 'literally', 'trapped', 'forever', 'eye']",0
"['fun', 'fact', 'found', 'today', 'quebec', 'automatically', 'update', 'vaccine', 'passport', 'legally', 'change', 'name', 'ram', 'sure', 'save', 'old', 'proof', 'vaccination', 'able', 'leave', 'country']",0
"['like', 'actually', 'checking', 'vaccination', 'record']",0
"['curious', 'hollywood', 'elite', 'want', 'shout', 'vaccination', 'get']",0
"['personmedium', 'received', 'pfizer', 'modern', 'first', 'two', 'dos', 'get', 'booster', 'least', 'five', 'month', 'receiving', 'second', 'dose', 'add', 'extra', 'layer_protection', 'couid', 'nineteen', 'read', 'vaccination', 'policy', 'far']",1
"['today', 'couid', 'nineteen', 'seven', 'day', 'positivity', 'fourteen', 'patient', 'couid', 'icu', 'nine', 'test', 'given', 'yesterday', 'find', 'vaccination', 'testing', 'site', 'near', 'visit']",1
"['wrong', 'proof', 'vaccination', 'everyone', 'border', 'trucker', 'given', 'exemption', 'ended', 'u', 'canada', 'put', 'call', 'trucker', 'called', 'terrorist', 'currently', 'occupying', 'ottawa', 'not', 'trucker', 'white_supremacist']",1
"['couid', 'nineteen', 'vaccination', 'recommended', 'people', 'pregnant_breastfeeding', 'trying', 'get', 'pregnant', 'might', 'become', 'pregnant', 'future', 'learn']",1
"['brat', 'ready', 'send', 'vaccination', 'awareness', 'brigade', 'go', 'door_door']",0
"['u', 'keeping', 'masking', 'vaccination', 'proof', 'place', 'student']",0
"['u', 'navy', 'discharged', 'service_members', 'refusing', 'get', 'vaccinated', 'couid', 'nineteen', 'still', 'eligible', 'receive', 'veteran', 'benefit', 'vaccination', 'couid', 'three']",1
"['vaccination', 'rate', 'alberta', 'kid', 'ages_five', 'eleven', 'lowest', 'canada', 'expert', 'see', 'hope', 'ahead', 'jasonkenney']",1
"['propaganda', 'right', 'changed_definition', 'vaccination', 'increase_transparency', 'say', 'fact_checkers', 'think', 'think', 'stupid']",0
"['indoor', 'mask', 'mandate', 'new_york', 'state', 'expired', 'today', 'new_york', 'city', 'maintain', 'citywide', 'mandate', 'key', 'require', 'proof', 'vaccination', 'enter', 'restaurants_theaters', 'museum', 'arena']",0
"['network', 'lifted', 'mask', 'vaccine', 'rule', 'required', 'customer', 'show', 'proof', 'vaccination', 'wear_mask', 'indoors', 'illinois', 'indoor', 'maskmandate', 'dropped', 'feb', 'covidrestrictions']",1
"['not', 'vaccination', 'mandate', 'represent', 'government', 'taking', 'life', 'ultimately', 'mean', 'government', 'control', 'life', 'get', 'point']",0
"['love', 'much', 'sir', 'thank', 'giving', 'life', 'country', 'humbly', 'request', 'mandate', 'vaccination', 'close', 'school', 'switch', 'remote', 'also', 'love', 'finally', 'forgive', 'student', 'loan']",0
"['glad', 'company', 'work', 'left', 'mask', 'policy', 'local', 'leader', 'decided', 'would', 'lift', 'mask', 'wearing', 'policy', 'reach', 'vaccination', 'employee', 'site', 'guess', 'going', 'continue', 'wear_mask']",0
"['people', 'still', 'refusing', 'vaccination']",0
"['brain', 'abscess', 'brain', 'cancer', 'put', 'category', 'well', 'within', 'week', 'ord', 'dose', 'vaccination', 'thing', 'found', 'insane']",0
"['one', 'actually', 'vaccinated', 'definition', 'produced', 'immunity', 'disease', 'not', 'get', 'vaccinated', 'contract', 'disease', 'not', 'get', 'vaccination', 'boosted', 'contract', 'disease', 'not', 'get', 'vaccinated', 'boosted', 'increase', 'risk', 'myocarditis']",0
"['forgive', 'ignorance', 'circus', 'involved', 'last', 'heard', 'vaccination', 'status']",0
"['future', 'hiv', 'vaccine', 'could', 'developed', 'sexually', 'transmitted', 'used', 'joke', 'post', 'hiv', 'causing', 'orgy', 'street', 'never', 'imagined', 'orgy', 'mass', 'vaccination', 'event', 'aneurysm']",0
"['wondering', 'world', 'living', 'government', 'many', 'people', 'basic', 'capacity', 'logical', 'thinking', 'analysis', 'vaccine', 'work', 'vaccination', 'prevent', 'require', 'others', 'vaccinated', 'vaccine', 'not', 'work', 'vaccination']",0
"['keeping', 'safe', 'play', 'due', 'emergence', 'omicron', 'variant', 'couid', 'nineteen', 'strongly', 'recommending', 'guest', 'wear_mask', 'visiting', 'daytonabeachpoker', 'regardless', 'vaccination', 'status', 'detail']",0
"['hilarious', 'think', 'amount', 'vaccination', 'make', 'go', 'away', 'tyrant', 'give', 'power', 'willingly', 'insanely', 'naive', 'two', 'year', 'initial', 'herd_immunity', 'target', 'met', 'yet', 'still', 'not', 'slowing', 'virus', 'endemic', 'move', 'life']",0
"['indisputable', 'vaccination', 'not', 'sole', 'elixir', 'warding', 'boogie', 'man', 'know', 'couid', 'nineteen', 'yet', 'government', 'would', 'believe', 'washtimesoped']",0
"['reminder', 'fan', 'attendance', 'aged', 'twelve', 'older', 'starlight', 'stadium', 'required', 'show', 'proof', 'full', 'vaccination', 'upon', 'entry', 'full', 'venue', 'health', 'amp', 'safety', 'guideline']",1
"['science', 'deny', 'reality', 'twenty', 'year', 'may', 'well', 'nobel', 'several', 'harm', 'done', 'science', 'far', 'great', 'still', 'invented', 'anthology', 'bullshit', 'vaccination', 'child']",0
"['classic', 'attempt', 'tea', 'shift', 'blame', 'taking', 'child', 'vaccination', 'make', 'sure', 'clearly', 'communicate', 'child', 'age', 'help', 'ensure', 'correct', 'formulation', 'used', 'unlike', 'medicine', 'pfizer', 'vaccine', 'dosage', 'not', 'vary', 'according', 'child', 'weight']",0
"['time', 'make', 'illegal', 'require', 'mask', 'proof', 'vaccination', 'digital', 'couid', 'passport', 'negative', 'couid', 'test', 'participate_society']",0
"['dutch', 'county', 'spa', 'host', 'free', 'rabies', 'vaccination', 'clinic', 'pet']",1
"['minnesota', 'health', 'department', 'make', 'hard', 'get', 'vaccination', 'record', 'go', 'local', 'clinic', 'retrieve']",0
"['think', 'true', 'paris', 'region', 'france', 'may', 'still', 'require', 'proof', 'vaccination']",0
"['bow', 'read', 'updated', 'version', 'paper', 'dismiss', 'idea', 'section', 'page', 'fourteen', 'however', 'start', 'assumed', 'thirteen', 'sixteen', 'poor', 'health', 'project', 'proportion', 'throughout', 'vaccination', 'group', 'time', 'using', 'proportionality', 'assumption']",0
"['vaccination', 'card', 'also', 'fall', 'czech', 'republic', 'via']",1
"['correction', 'newton', 'boston', 'article', 'sad', 'vaccination', 'rate', 'suburban', 'town', 'yet', 'everyone', 'still', 'afraid', 'take', 'mask', 'child', 'suffering', 'following', 'science']",0
"['proof', 'vaccination', 'needed', 'get', 'crack_pipe', 'state']",1
"['make', 'sad', 'see', 'flag', 'associated', 'overseas', 'well', 'canada', 'high', 'vaccination', 'rate', 'not', 'vast_majority', 'u', 'feel']",0
"['government', 'seize', 'vaccination', 'child', 'child', 'body', 'system', 'never', 'adapt', 'vaccine']",0
"['oscar', 'couid', 'nineteen', 'vaccination', 'not', 'required', 'person_attendees', 'exclusive']",1
"['conservative', 'ask', 'govt', 'trudeau', 'present', 'plan', 'february', 'lift', 'federal', 'health', 'restriction', 'vaccination', 'mandate', 'public', 'health', 'professor', 'answers_questions', 'see', 'cpacpoli']",1
"['making', 'assumption', 'people', 'lean', 'right', 'think', 'unreasonable', 'although', 'personally', 'know', 'one', 'liberal', 'person', 'refusing', 'vaccination', 'facebook', 'reason']",0
"['show', 'proof', 'vaccination', 'negative', 'couid', 'test', 'plus', 'id', 'enter', 'bar', 'restaurant', 'twin_cities', 'surely', 'id', 'required', 'vote', 'commonsense']",0
"['county', 'low', 'vaccination', 'rate', 'endured', 'intense', 'surge', 'couid', 'case', 'delta', 'wave', 'study_finds']",0
"['totally', 'mom', 'report', 'got', 'better', 'post', 'vaccination', 'great', 'hear', 'equal', 'number', 'opposite', 'happen', 'yet', 'journalist', 'touch', 'lack', 'transparency', 'drive', 'hesitancy', 'frustrating']",0
"['due', 'respect', 'live', 'fear', 'like', 'watch', 'number', 'plan', 'accordingly', 'needed', 'warmer', 'weather', 'week', 'away', 'number', 'people', 'immunity', 'either', 'vaccination', 'prior', 'infection', 'increase', 'everyday', 'future', 'bright']",0
"['scheduled', 'couid', 'nineteen', 'vaccination', 'appointment', 'not', 'sure', 'get', 'vaxupphilly', 'telephonically', 'ride', 'access', 'hotline']",0
"['seven', 'million', 'immune_compromised', 'american', 'left', 'behind', 'nation', 'wobbly', 'effort', 'get', 'back_normal', 'weak', 'immune_system', 'simply', 'rev', 'fight', 'virus', 'vaccination', 'like', 'healthy', 'one']",1
"['specific', 'single', 'act', 'e', 'couid', 'vaccination', 'act', 'collection', 'law', 'available', 'created', 'maintain', 'boost', 'health', 'canadian', 'federally_regulated', 'industry', 'authority', 'update', 'condition', 'time', 'time']",1
"['precautionary', 'approach', 'since', 'march', 'went', 'outdoor', 'patio', 'several', 'occasion', 'post', 'vaccination', 'wave', 'however', 'decision', 'not', 'go', 'restaurant', 'compelling', 'doubt', 'action', 'informed', 'data', 'evidence', 'amp', 'caution']",0
"['please', 'get', 'u', 'annual', 'vaccination', 'preventing', 'various', 'couid', 'virus', 'live', 'life', 'got', 'polio', 'vaccine', 'young', 'age', 'given', 'vaccination', 'thankful', 'never', 'political', 'matter']",0
"['reduces', 'variant', 'not', 'contrary', 'mass', 'vaccination', 'specific', 'spike_protein', 'induces', 'mutation']",1
"['vaccination', 'rate', 'high', 'enough', 'people', 'feel', 'safe', 'bar', 'omicron', 'subsided', 'plus', 'vaccine', 'mandate', 'imagine', 'philly', 'similar']",0
"['not', 'sure', 'reporter', 'tweet', 'stuff', 'fact', 'lot', 'canadian', 'mistrust', 'mainstream', 'commedia', 'nothing', 'important', 'vaccination', 'soul', 'searching', 'order', 'cannoli']",0
"['trudeau', 'want', 'vaccination', 'rate', 'via', 'walk', 'something', 'read', 'loud']",0
