,Text
150,Highlight of dinner on Day 24 of Singapore Circuit Breaker: Baked Stuffed Portebello mushrooms with tuna and tomatoes topped with cheese! @ Singapore https://t.co/BoQF6VSiRP
151,Drooling.. some cha ca la vong with seafood and fish made by Chef Shih during circuit breaker. So delicious! 😋😋😋 #circuitbreaker #chacalavong @ Singapore https://t.co/nUVdXnO8h9
152,"Selfies nowadays be like....
#facemaskselfie #circuitbreaker #essentialtrip @ Singapore https://t.co/bLY2h6nFIV"
153,"Circuit Breaker Day 24.

We decided to have food delivery (Spicy tenders, garlicky tender, squid and leek pancake) from chirchirsg for dinner. @ Chir Chir Chicken https://t.co/xWtZWdokFc"
154,"Starting to miss the pre #CircuitBreaker days. Also, we are adding one more car to our Fleet. Take a guess what car that will be.

Where will you be driving to when this… https://t.co/ALK1ubDhCt"
155,"Day 24 of #circuitbreaker. 30 minutes easy run before the long weekend. When I was running, I can hear @PFliyana said - stop after 30 minutes. 😱 https://t.co/0fLoAY1HIj"
156,"ingatkan musim circuit breaker ni makin jimat...rupanya tetiba banyak pulak ""add to chart""😂😂😂"
157,"Confident naman akong kumanta sa harap ng mga bata, kasi gandang ganda sila sa boses ko e. Pero yung nagrecord ako ng boses ko tapos isesend ko sa mga magulang? Uhm....ayoko na pong pumasok after netong circuit breaker. 🤦🏻‍♀️🤣"
158,WFH music #circuitbreaker https://t.co/AnuzpE9GqC
159,It’s pouring heavily in Singapore. Don’t let the bad weather dampen you. Never give up! #itsraining #badweather #cat1 #circuitbreaker #circuitbreakersg #dw6900 #dw6900mf #dw6900mf2 #wotd #womw #thewrongwrist… https://t.co/BAU0pSiRJX
160,"While the missus is conjuring new dishes every other day, my mom prepared one of her 拿手好菜 - 老鼠粉!
Never sick of this dish!
.
•
.
•
.
#ikphoto #stayhome #circuitbreaker #shotoniphone #shotoniphone11promax #food… https://t.co/kOcxSdt3Vn"
161,Fantastic session this morning! Community Connections with the Counseling Team: Navigating the #CircuitBreaker We have the best parent community! ❤️🇸🇬 #parenting #compassion #virtuallearning #cognitaway #SAISrocks @isabel_pacios @carlosejc79 https://t.co/OdKFWt3oJr
162,Stir fried bamboo charcoal noodles on Day 24 of Singapore Circuit Breaker! @ Singapore https://t.co/sgC7IPOogg
163,1 more month #circuitbreaker
164,Circuit Breaker: S'pore Zoo keepers build obstacle course for penguins so they can exercise their legs https://t.co/rZJkzoV4Xe
165,"Circuit Breaker Day 24

Let's recycle the materials yesterday for lil bao's self ""sticker bomb"" while big bro is having HBL!

@theyeobrothers

#theyeobrothers
#lilbunlilbao
#izacyeo 
#wittyizac 
#lilbun 
#jalenyeo… https://t.co/QGEFwRONPX"
166,It seems like normal routines have gone out the window as many of us are working from home during the COVID outbreak and circuit breaker.  It’s important that we maintain a healthy and helpful routine to create a… https://t.co/cYWAbIVgxi
167,"Circuit Breaker Day 24.

Early birds have Baos to eat.

Feeding myself before going into my morning online meetings. @ Jurong West, Singapore https://t.co/3RZPWLV1ct"
168,"@firtyler HAHAHAHA SIAK AKU MASIH MAIN SIOT , circuit breaker dh boring tk tahu buat ape main ml jelah"
169,"Circuit Breaker Day 23

When lil bao sleeps, his bao will never leave him too!

@theyeobrothers

#theyeobrothers
#lilbunlilbao
#izacyeo 
#wittyizac 
#lilbun 
#jalenyeo 
#mightyjalen 
#lilbao 
#brothers… https://t.co/xrLQdBoJYF"
170,"[💰GIVEAWAY💰] 

I still wanted to bring Loveanne for her virgin trip to the public pool 🏊🏻‍♀️ but then circuit breaker happened, so we could only have water play at home! 

.
.
.

We had water play with Jonah on… https://t.co/zR1XT0w7i5"
171,"I always across survey results like these and wonder... who the hell have they been surveying? I haven't come across anyone who loves this WFH.. like who are these people who loves WFH 1 month into the ""it is not a lockdown #circuitbreaker""
#who https://t.co/GHut6zpqN4"
172,What fabulous furkids! Thank goodness I have these two bundles of joy to keep me company during the circuit breaker. #circuitbreaker #circuitbreakersg #pomeranian #doglovers #fightcovid19 @ The Peak @ Balmeg https://t.co/b6p6PUYFPD
173,"So cute.....
Circuit Breaker: S'pore Zoo keepers build obstacle course for penguins so they can exercise their legs https://t.co/Wv6awz0ddV"
174,"Circuit Breaker Day 23.

Pan-fried Salmon + Cauliflower Rice for dinner. @ Jurong West, Singapore https://t.co/waKIfwXPyT"
175,Golden brown fried foodies for dinner on Day 23 of Singapore Circuit Breaker! @ Singapore https://t.co/hGOuSeGJMS
176,"Circuit Breaker Day 23

When both the brothers decided to ""sticker bomb"" themselves to pass time!

@theyeobrothers

#theyeobrothers
#lilbunlilbao
#izacyeo 
#wittyizac 
#lilbun 
#jalenyeo 
#mightyjalen 
#lilbao… https://t.co/NzZlKHLyx1"
177,"The @OsteoHealthCare family had a little Zoom pow-wow this morning.  Great to see everyone was in good spirits despite Singapore's COVID-19 ""circuit breaker"".  We even had some special adorable guests drop in on the… https://t.co/Eq5cDdZAf0"
178,Thanks geriteo for the fantastic CB birthday dinner! 😘 #circuitbreaker @ Singapore https://t.co/xrfFNNM9NW
179,"[WRITING] [WRITING FROM HOME WORKSHOPS DURING CIRCUIT BREAKER] More information now out on https://t.co/YqMK03eI81. “As the arts world shifts towards the digital during this time of social distancing, The Arts House looks… https://t.co/KnA0TVOBOV"
180,Happy to receive fresh organic vegetables and other produce from qforganic on day 23 of Singapore Circuit Breaker! @ Singapore https://t.co/SstxOglCsZ
181,"#BimmersAlert 🔥
BMW F10 523i Fully Customized with //M Sport Bodykits, Big Brakes Brembo, //M Alloy Wheels, CF Door Handles, Brwon Interior, Eisemann Quad Exhaust with Cert, etc...🏎🏎

Ping us to reserve your needed parts &amp; collect after #SG #CircuitBreaker https://t.co/GPb2i5mrYu"
182,"#butterchicken #indianfood #sgunited #stayathomesg #circuitbreaker #homecooked #yummy #indiancuisine #tummy #notlowfat #notforweakhearted @ Queenstown, Singapore https://t.co/IEIy9HQR6d"
183,"So another auntie came up to me today pointing at a queue outside a baking supply store. ""How come that shop can open ah? I call you or who I call to check if they can open?""

Are you the CEO of the Circuit Breaker Task Force maam? NO RIGHT?  So go about your own business please."
184,Baked rice with curry chicken and sautéed tomatoes topped with cheese for lunch on Day 23 of Singapore Circuit Breaker! @ Singapore https://t.co/42fwuTMOmY
185,Getting Hands On Before The Covid 19 Circuit Breaker. Took Hours To Finish Off Because We Are Meticulous What We Do 👍You Need We Create Always Choose Best 📲 See More Of Us At https://t.co/zAOHWXloJP https://t.co/SgRLBj1fgv
186,"#MinuteCover of 想见你想见你想见你, any other song you'd like us to cover during this Circuit Breaker? Leave a comment below!

Arrangement/Mixing/Backing Vocals: @jerryahpoh
Singing, Video Editing: @leonlimyz

#想见你想见你想见你… https://t.co/ggorjyCSii"
187,"アマビエ激似なマーさんはcircuit breaker中も絶賛活動中です！

#アマビエ疫病対策 
#マーライオン 
#マリーナベイ 場所: Merlion Park https://t.co/SnOrpIp4aY"
188,"Singapore Circuit Breaker D-23
Give it a test.
Oolong cubes milk tea.

#COVID19
#Covid_19
#Covid_19singapore
#SGUnited
#StayHome https://t.co/eGGHoiDlMI"
189,Day 23 of #circuitbreaker Go to Shopee to buy your non-essential items. Earn some coins  to help in your purchase. https://t.co/D7G1HSPtYo
190,"Bird popped again by this morning on Day 23 of the Singapore Circuit Breaker! The Pink-necked Green Pigeon (Trenon vernans) is claiming it’s spot in my Vriesea saundersii! @ Clementi, Singapore https://t.co/pRVhtEoVJ8"
191,The circuit breaker must have short circuited the weighing scale. https://t.co/opvdtIcDmU
192,Learning beyond school: #NTUsg final-year business and accounting student Andy Teo created a platform to connect tutors from all over the island to help students with their learning difficulties during COVID-19. #covid19 #homebasedlearning #circuitbreaker https://t.co/V8Ki0HJJNQ https://t.co/SXzblYH7cq
193,@sabbiieesab Is this a risk i wanna take? Who knows? Is it worth it? Who knows? Hahahha Circuit Breaker thoughs charot
194,"Just your average Circuit Breaker Masterchef 👨🏽‍🍳
#stayhome #staysafe #stayhomesgchallenge #actuallyotwtowork @ Home https://t.co/NQCp8ArZGG"
195,"🇸🇬circuit breaker22日目
停泊している船🚢のなんて多いことか。
殆どがオイルタンカー。
原油の価格が回復するのをここで待っているのでしょうね。
この、夜一歩手前の蒼い街の色が一番好きです。 場所: Marina, Singapore https://t.co/CNFlsaT0x8"
196,"DAY 22 - CSB
Last week of the Circuit Sketch Break challenge! 🥳 It’s been heartening to see so many participating in this art challenge to date during the Circuit Breaker! Swipe for time lapse. IGTV - Gina learns to… https://t.co/SyJhmZ0JDu"
197,"Pagkatapos nitong Circuit Breaker, magmamahal ulit talaga ako nang malala."
198,"Circuit Breaker Day 22,

Cheese-baked scallops + Clam chowder with bread on the side for dinner. @ Jurong West, Singapore https://t.co/YhWjUM6RbP"
199,"Circuit Breaker measures got everyone stuck at home, but not these cute strays. They’re coming out to play and look for food without having to worry about being chased away by humans. These dogs usually run around my neighbourhood in the dead of the night 😍 https://t.co/FTvTGmwTEm"
200,"After 12 days, my Circuit Breaker sourdough miche #breadislife @ Bukit Panjang, Singapore https://t.co/0c9p4CQS8o"
201,Covid-19 CircuitBreaker CBDay22...Ramadan Day5.A fast short ride with my 25 years old TrekSSL..in a tip top condition #staysafe #stayhealthy #wearmask #socialdistancing #fastingmonth...covering 20km western route...… https://t.co/ZfRn5OHX9a
202,Covid-19 CircuitBreaker CBDay22...Ramadan Day5.A fast short ride with my 25 years old TrekSSL..in a tip top condition #staysafe #stayhealthy #wearmask #socialdistancing #fastingmonth...covering 20km western route...… https://t.co/Nc3fHwv9NP
203,"During this circuit breaker period, most of us are either missing a good drink at our favourite cocktail bars or enjoying a glass of whisky at our favourite whisky lounge. Have you ever thought of enjoying a glass of… https://t.co/20YAOJptrm"
204,My mum told me no need get from outside cause she can wait for my fav #KakakBaker kuihs since it will still be circuit breaker and no one is coming to the house anyway..
205,"“Jangan2 dia tu yang polong toyol semua laa” wow! My mum is upset cause with all these circuit breaker, the least she can get is kuih raya and lauk raya on the first day of Raya."
206,"Nature coming back on Day 22 of the Singapore Circuit Breaker! Seems like the Pink-necked Green Pigeon (Trenon vernans) is making itself comfortable in my Vriesea saundersii! @ Clementi, Singapore https://t.co/e0wKtiRlku"
207,เรื่องน่าดีใจของวันนี้คือน้ำหนักกลับมาแตะเลข 5 อีกครั้ง หลังแต่งงานนี่เป็นครั้งแรกเลยอ่ะ มาตรการ circuit breaker ของรัฐ มีผลกับน้ำหนักมากจริงๆ 3 วีค รู้เรื่อง!
208,#wfh #moneyfm893 #sphradio catch the sport news 4-7pm and full news 8-10pm #covid19 #coronavirus #circuitbreaker #washyourhands #homesetup #adobeaudition #audiotechnica #cobragolf #pumagolf #macbookpro #ipadpro2020… https://t.co/J92MLBR7Bj
209,Top Five Online Kids Wear Brands in Singapore during Circuit Breaker | Blah and More - Asia's Fashion and Lifestyle Blog https://t.co/VqAgvkZSrf
210,Yummy stir fried noodles on Day 22 of Singapore Circuit Breaker! @ Singapore https://t.co/JgHUQhn5nY
211,"Chef KK is back to share with you a fast yet delicious 4 treasure fried rice that will please your family’s palates. Enjoy and stay safe! Click link: https://t.co/A1pdV1KPYc   #sentosagolfclub #staysafesg

Please note that video was taken prior to Circuit Breaker https://t.co/BVZcrpLeSx"
212,Working during this circuit breaker is giving me stress. #SGUnited
213,"Day22 Circuit Breaker (Singapore Enhanced Covid-19 measures)... Morning exercise 313 calories burned, 103 bpm heart rate, 4.4 km, 45 min Tuesday 25Apr20... Stay safe and be vigilant always... @ Tembusu Park https://t.co/Un01j2aoYJ"
214,Any hardware store open today? Or everything is closed during this #CircuitBreaker ? Cos I literally have a circuit breaker to replace right now... And this fucking CCB is making things difficult. #TeamPixel… https://t.co/9aRJBM2WqI
215,"This is how I make creative use of whatever I have got at home to stay active.   Shoulder presses with Alfie, with a few kisses in between.    The mutt’s definitely put on weight during this extended circuit breaker… https://t.co/22VyfI8SKm"
216,"119 - Everyone’s level-ing up this period, and walking out of this #circuitbreaker with some long-distance relationship experience. 🙃 //… https://t.co/wX1n11xYEF"
217,A helicopter ride #chuckle #tiktok #helicopter #laughteristhebestmedicine #goodmorning #wfh #covid19 #coronavirus #washyourhands #stayhome #staysafe #circuitbreaker @ Singapore https://t.co/rDNZVjx0Dk
218,"Circuit Breaker Day 22.

Instead of making our own breakfast today, I went to tabao our favourite breakfast, minced meat mushroom mee pok and mee tai mak, fried carrot cake and chee cheong fun from boon lay… https://t.co/ECzmB2sQd0"
219,"It’s been a challenging period, and I mean running during this Circuit Breaker period. But I’ve run further and burning more calories. Let’s hope we will all emerge stronger! 

#sgig #pursuitofportraits… https://t.co/lvKFrvuPL4"
220,Morning Road Bike ride sunrise..Tuesday Covid-19  circuitbreaker Day22 /Ramadan Day 5 #stayhealthy #staysafe #stayhome #wearmask @ Jurong West Jalan Bahar https://t.co/wkhDvVEdhE
221,"LOVE, LIFE - Live One's Values Everyday, Living In Full Exhilaration! 💝🥰🤩
✔️✔️✔️
Great times when spend time for a movie and dinner out! 🍝🦞🍜
✔️✔️✔️
Looking forward to this after this #CircuitBreaker… https://t.co/TDOU4e8GKe"
222,"Let Everyday be a Detox day!
DM for more enquries 🤍

#3QQUEEN #SUSENJI #女神瘦身秘密#teamsupersenji #susenjisg #susenjigold #detox #slimminggel #susenjiorangemofa #mofa #orangemofa #beauty #circuitbreaker @ Singapore https://t.co/uWGc6DgaMV"
